Setor de emissão,Categoria emissora,Sub-categoria emissora,Produto ou sistema,Detalhamento,Recorte,Atividade geral,Bioma,Emissão/Remoção/Bunker,Gás,Cidade,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Outras lavouras temporárias -- Formação campestre,Em área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,508.0,813.0,176.0,250.0,43.0,125.0,13.0,105.0,32.0,57.0,275.0,106.0,200.0,20.0,154.0,79.0,27.0,134.0,27.0,30.0,91.0,46.0,183.0,3.0,0.0,2.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Outras lavouras temporárias -- Formação campestre,Fora de área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,2.0,3.0,0.0,124.0,150.0,367.0,148.0,84.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Pastagem -- Campo alagado,Em área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,9.0,17.0,67.0,56.0,13.0,0.0,11.0,11.0,0.0,0.0,4.0,37.0,46.0,76.0,20.0,70.0,124.0,44.0,80.0,135.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Pastagem -- Campo alagado,Fora de área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,39.0,13.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,24.0,0.0,17.0,2.0,7.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Pastagem -- Formação campestre,Em área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,65.0,265.0,163.0,271.0,528.0,554.0,569.0,1249.0,1114.0,1383.0,1646.0,2466.0,2746.0,1384.0,2661.0,2669.0,2602.0,1718.0,4977.0,3298.0,1549.0,1313.0,2922.0,767.0,1028.0,2023.0,3119.0,1612.0,1211.0,1164.0,1412.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Pastagem -- Formação campestre,Fora de área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,408.0,1102.0,335.0,617.0,1868.0,1636.0,845.0,1919.0,2855.0,1034.0,1293.0,48.0,555.0,57.0,89.0,172.0,48.0,56.0,78.0,106.0,46.0,174.0,193.0,176.0,61.0,83.0,124.0,144.0,54.0,122.0,13.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Soja -- Formação campestre,Em área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,72.0,456.0,222.0,146.0,61.0,40.0,3.0,8.0,14.0,26.0,2.0,7.0,34.0,0.0,1.0,2.0,1.0,4.0,2.0,11.0,2.0,0.0,18.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Alterações de uso da terra,Regeneração,Uso agropecuário -- Vegetação não florestal secundária,Soja -- Formação campestre,Fora de área protegida,Vegetação nativa,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,38.0,64.0,53.0,55.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Café,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19259609613037,6.82302972656249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Café,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32224257818603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Mosaico de agricultura e pastagem,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.88409869433,3812.65940324413,718.748140238342,467.350003610596,268.546589574463,563.646767690917,488.448133740783,809.660697076171,335.680058889221,420.441149497375,644.235773303284,218.969265404114,373.923335669861,726.061738800476,680.242848767029,342.736871280761,270.148809369141,434.638209058228,515.454114311829,199.593809028442,317.832805320374,605.23158083075,231.54928185791,436.215099528076,223.052434379334,784.747639552367,533.057319490539,546.53635351831,719.553447593078,269.505426464356,188.773354727783,190.766494357361,192.742048626526,275.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Mosaico de agricultura e pastagem,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.70125594739,2793.47761538049,1127.72640760071,1057.27124626648,733.538502883667,995.198765533081,266.922865699585,406.835226058593,486.580703995788,737.860820683592,676.894233517089,670.367377823731,25.6486637807007,51.9976723635865,44.8442506854858,95.3240943352661,106.667854285217,31.68789809198,84.3246770304566,19.5672656711426,32.5984240131226,251.889501465454,26.5872283278808,111.926763397888,117.176314617737,34.8267006914062,26.8793686992187,35.252954230957,42.8423385444946,37.8778560803833,36.7092162019043,8.55282988183593,7.21054809210204,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Outras lavouras temporárias,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4507190146484,3.66879505297852,0.0,0.0,0.0,0.0,0.0,0.0,56.3292489495849,0.0,17.1109113801269,0.0,22.9608678488159,7.34104632019043,2.56026743591308,12.2279979631348,12.2279932862549,2.07510211669922,0.0,0.0,0.908666408203125,8.7780299868164,0.0,0.0,0.0,8.52082637145996,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Outras lavouras temporárias,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2327288244629,0.0,191.113474921875,21.3302168481445,24.0620925421142,0.0,0.0,0.0,0.0,863.730756414186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22034155895996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Pastagem,Em área protegida,Pecuária,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1614395952148,134.004498464518,29.9676178886313,6.72009311051438,8.2265092202555,5.64554966044106,22.3718882815348,42.134309440898,69.4134220628055,108.825312395507,127.561792694173,47.9897508521727,44.3550333513798,44.9392563579308,54.8653280193887,35.5386123145141,33.5163437293293,25.4887601752318,26.3400739472451,10.6161859061686,8.87666930735266,6.71040221480305,12.6698422385051,12.6153809896444,24.7086210252684,47.7151340571083,53.1125029589439,83.9697232431031,65.424440924398,31.860656769165,19.7073080622559,8.46853810823573,3.74414953448487,1.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Pastagem,Fora de área protegida,Pecuária,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0295837198283,121.685252302226,53.6711851569826,7.66676448425292,10.466614686503,26.3245535356038,8.58814401757817,24.7681625381471,45.2190882234089,35.9954051740722,82.3148516449588,26.740281689392,0.271397694030761,0.814191840698238,0.227035794433596,0.725261296468101,0.0,0.249189386006675,0.0,0.0,0.0,0.0,10.7969652007243,3.11859172776287,1.49338824770101,0.678906873494467,0.0,1.22198187353515,0.407351503173829,0.271548845784504,0.678721511230464,0.271548845784504,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Soja,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4922932531738,0.0,0.0,0.0,44.0208216639404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.845846946411,41.0936002906494,9.26324496313476,5.11628036132812,0.0,1.70632663330078,9.75889915026856,0.0,0.0,2.55692008300781,9.38689431152343,0.0,5.96563848632813,0.0,0.0,0.85275931640625,0.0,251.513200481506,13.1805441837158,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação florestal -- Soja,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55820096801758,0.0,73.375286418457,6.14607971484374,0.0,1.22040590936279,0.0,0.0,0.0,290.193591155274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Café,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70523536132813,1.70524865478516,0.0,0.0,2.55794742553711,0.0,0.0,0.0,0.0,0.0,15.8947515580444,0.0,2.55565551269531,0.0,0.0,0.0,0.853559340820313,0.0,0.0,0.0,19.6320366870117,18.7781986669922,17.9725625912475,12.797833326416,2.44430666052246,23.0891720119629,4.8922411940918,3.41297037597656,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Café,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2027063051758,47.7990613256835,62.6234648184814,16.5875743945312,19.06310534729,97.5059238237303,84.5027673815917,75.1131674165038,35.8120773358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Mosaico de agricultura e pastagem,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5372.78501653088,6374.254760833,5458.42200674268,3159.91973640033,4397.856727901,2895.25035978387,2508.41820915307,4394.41284221905,2326.25786734808,1828.25216980756,1339.44358935114,1007.55133675397,3552.24625668073,7489.94575059521,2914.5995399317,2640.85303669446,2575.66687935498,1976.37521566571,2011.69915130951,1532.00426471869,2037.08398228967,2986.62350083026,1735.83082131116,1599.68496795776,1634.71050122241,1542.27515575104,867.796353447327,1017.04465133826,1278.0961606029,1817.96563478522,1502.55814814209,787.497030503906,1447.7204409732,5686.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Mosaico de agricultura e pastagem,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10881.1762789431,12346.0380545411,8028.68137277838,7249.46865390967,6047.21913458679,3603.17788142651,2607.58692500262,5113.98127851122,3417.90588371557,2840.98322253443,4500.49697976269,4154.59620619611,183.420142658752,272.231946659546,186.041111320679,310.458849848877,284.76120873468,152.293437388367,178.876649368103,89.6019481677246,148.843013299438,282.107291647339,120.432128213928,211.240317478089,199.144475155151,70.5664992072143,99.328905817566,138.92746842627,104.6574723349,52.5311833112183,149.031857539673,51.7872878345947,86.4951149447021,65.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Outras lavouras perenes,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6814481658935,128.738807347412,0.0,0.0,0.0,0.0,0.0,0.852570791015624,0.0,0.0,0.0,0.0,0.0,3.66417091790771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4356021370849,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Outras lavouras temporárias,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67551199523925,0.0,0.0,17.7977402995605,253.478242768249,10.3749316192017,37.8071254083251,287.447584103576,116.157089035034,1257.68736824816,84.2770508781738,326.372694084228,36.0065497941284,813.73166478479,306.70122455841,256.93314890332,57.3441143710327,70.2147914007568,14.011740815918,48.0697653630981,37.7356303967285,28.413251826416,7.56691105371093,19.4211500097656,353.540926158508,9.98567501934814,27.2544965859375,1.70728170776367,8.53223832092285,0.0,50.9860233625488,5.11538492614746,348.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Outras lavouras temporárias,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.483639644958,98.9874529101562,52.0986361798096,0.0,291.147574426758,128.081159995239,565.706905550354,17.1994399749756,0.853437403564453,9.37110851257324,26.0860284851074,2749.69342460337,1.22034961358642,0.0,15.3246057099609,0.0,0.0,9.98939854687499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2129959289551,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Pastagem,Em área protegida,Pecuária,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.317371148851,600.839353125228,481.586095242961,340.841834703816,265.293788394918,286.053622845743,473.421420531375,543.99183937392,650.852613155661,715.508285060892,775.662394051618,489.509574550885,899.526047586625,787.572330440612,931.949955814905,663.070617072284,611.785889901446,516.636849356938,431.186890921648,134.036052877604,145.900830160624,119.412065591696,173.616841329937,270.906458698181,362.935686853987,384.425767999918,348.063438714824,259.524532126647,236.800786642801,297.671477968039,332.515671856141,196.385556196391,111.250223754293,10.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Pastagem,Fora de área protegida,Pecuária,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.098430236282,802.713998210534,600.888633746259,358.306949044986,218.060378669617,278.637635345683,225.700537572125,418.204008885174,535.736328635318,601.729381432149,625.062359898255,396.344440295654,55.2761404139001,41.3623886182661,30.733618938802,41.9595304158325,67.0204233265379,112.551419027588,55.5251151577963,2.22445242909748,7.25218428828944,4.13261353658039,5.00178608117675,13.8190917649334,14.8750316731365,8.18370675170901,5.06659696219889,12.7606835247192,16.1289138682657,5.7072786586711,9.23838893035892,11.1885909830934,1.4013502981364,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Soja,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.304783964783,281.58908561792,3.29748952661133,70.2184281220093,315.43318031543,78.4439094462891,16.0069998213501,302.233721624999,21.3715784104614,78.1892533145141,87.0064102012938,56.5491990232543,1068.62670349786,633.597138472596,3054.19036321564,792.610549300598,362.018379246644,332.574778756897,221.890635199036,110.555691345886,154.03192679773,149.885117435303,91.3846970949096,156.103882981568,58.9177386928711,217.171174089294,152.956495596497,46.8308015359497,51.7989492257079,161.470964885742,158.952613929382,0.852786870117188,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta primária -- Uso agropecuário,Formação savânica -- Soja,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.410606187744,2865.54188643165,1485.80922337958,368.635445094726,338.377380392761,465.535506691407,330.136490880248,383.236443375183,105.2456237677,15.6040436634521,93.1845474261475,1166.11949798236,0.0,2.55856309387207,0.0,0.0,0.0,0.0,0.0,0.0,0.853216913452148,0.0,0.0,0.0,0.0,8.04590274847412,0.0,5.0043151640625,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta secundária -- Uso agropecuário,Formação florestal -- Café,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81734113085937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78201048394775,0.0,2.5574935748291,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta secundária -- Uso agropecuário,Formação florestal -- Café,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26662645690918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta secundária -- Uso agropecuário,Formação florestal -- Mosaico de agricultura e pastagem,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3285996758423,8.19424399438476,35.668702843689,34.288992789917,35.7811287297363,70.256295493103,10.0024915325317,112.767913544312,119.435635067139,46.6177136636352,198.104184444214,494.799433539002,220.028440348938,350.355572029724,241.81715414154,344.733742109802,125.698775077331,230.165432682861,234.152305017517,138.279356682312,282.000628339966,212.487236712158,404.243287879761,273.809299943115,489.118141931396,157.019754453552,147.572346587402,161.54811460968,426.402952656189,492.465310307373,492.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta secundária -- Uso agropecuário,Formação florestal -- Mosaico de agricultura e pastagem,Fora de área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57197265234375,93.6326455638428,99.3228320853881,23.1498567218628,25.3081618811645,41.5941967957764,10.9022225321045,89.538554356018,236.828073543091,7.32600928527832,33.4469182366333,50.6842441452026,49.3121858133544,35.1503769052734,21.8409837099609,76.4897921998901,0.0,16.7238244899902,39.4473361931763,3.26529702960205,5.90844718817139,44.1536310179443,9.78321045007323,21.6131914151001,11.3029257028198,10.7303564978027,1.22194373675537,3.66380742041015,16.3516605688476,30.8289828052368,106.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta secundária -- Uso agropecuário,Formação florestal -- Outras lavouras temporárias,Em área protegida,Agricultura,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5587043894043,1.22266960583496,4.63557358502197,0.0,1.22273871972656,7.66405986328125,0.0,0.0,0.0,0.0,0.0,115.953146960449,0.0,0.0,0.0,24.4367884881592,0.0,0.0,0.0,2.55627595458984,0.0,0.0,0.0,0.0
Mudança de Uso da Terra e Floresta,Carbono orgânico no solo,Desmatamento,Floresta secundária -- Uso agropecuário,Formação florestal -- Pastagem,Em área protegida,Pecuária,Cerrado,Emissão,CO2 (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455243540039062,0.135778734090169,0.480380466471354,0.885067926839197,4.16350889923096,10.3488822699381,22.505964442912,13.8289090834351,2.23695116656494,14.7660164450479,16.3492635504151,6.36666204032388,4.33317354577635,6.61012983268226,22.3928287659303,10.9917454162191,5.2049599076335,2.45293089103188,4.72086611289468,4.62946899232992,2.65207895918782,3.55600481520591,20.6603904943442,27.872821492737,54.9891534955651,10.0737467905883,4.34712599237058,6.06817379595944,6.02383609000652,5.0
